Nome,Embalagens_Sustentaveis,Reducao_Desperdicio,Fornecedores_Locais,Emprego_Justo,Envolvimento_Comunitario,Produtos_Saudaveis,Transparencia_Negocios,Cumprimento_Regulamentacao,Etica_Relacionamentos,Conformidade_ESG
FoodTruck37636,1,0,1,1,1,1,0,1,1,1
FoodTruck37637,0,1,1,1,1,1,1,0,1,1
FoodTruck37638,1,1,1,1,1,0,1,1,1,1
FoodTruck37639,0,1,1,1,1,0,1,1,1,1
FoodTruck37640,1,0,1,1,1,1,1,1,1,1
FoodTruck37641,1,1,1,1,0,1,1,0,1,1
FoodTruck37642,1,1,1,1,0,1,1,0,1,1
FoodTruck37643,1,1,1,0,1,0,1,1,1,1
FoodTruck37644,1,0,1,1,1,1,1,0,1,1
FoodTruck37645,1,1,1,0,0,1,1,1,1,1
FoodTruck37646,1,1,1,1,0,1,1,1,1,1
FoodTruck37647,0,1,1,1,1,1,1,1,0,1
FoodTruck37648,1,1,1,0,1,1,0,1,1,1
FoodTruck37649,0,1,1,1,1,1,1,1,0,1
FoodTruck37650,0,1,1,1,1,0,1,1,1,1
FoodTruck37651,1,1,1,1,1,0,1,1,1,1
FoodTruck37652,1,1,0,1,1,0,1,1,1,1
FoodTruck37653,1,1,0,1,1,1,1,1,1,1
FoodTruck37654,1,1,0,1,1,1,1,0,1,1
FoodTruck37655,1,1,1,1,1,1,1,1,1,1
FoodTruck37656,1,1,0,1,0,1,1,1,1,1
FoodTruck37657,1,1,1,1,0,1,1,1,1,1
FoodTruck37658,0,1,0,1,1,1,1,1,1,1
FoodTruck37659,1,0,1,1,1,0,1,1,1,1
FoodTruck37660,1,1,1,1,1,1,0,1,1,1
FoodTruck37661,1,0,1,1,1,1,0,1,1,1
FoodTruck37662,1,0,1,1,1,0,1,1,1,1
FoodTruck37663,1,1,0,1,1,1,0,1,1,1
FoodTruck37664,1,1,1,1,1,1,0,1,0,1
FoodTruck37665,1,1,0,1,1,1,1,1,1,1
FoodTruck37666,1,1,0,1,1,1,1,1,0,1
FoodTruck37667,1,0,1,1,1,1,1,1,0,1
FoodTruck37668,1,1,1,1,1,1,0,0,1,1
FoodTruck37669,1,1,1,1,1,1,1,1,1,1
FoodTruck37670,0,1,1,1,0,1,1,1,1,1
FoodTruck37671,1,0,1,1,1,1,1,0,1,1
FoodTruck37672,1,1,1,1,1,1,1,1,1,1
FoodTruck37673,1,0,1,0,1,1,1,1,1,1
FoodTruck37674,1,1,1,1,1,1,1,0,0,1
FoodTruck37675,1,1,1,1,0,1,1,0,1,1
FoodTruck37676,1,1,0,1,0,1,1,1,1,1
FoodTruck37677,1,1,1,1,0,0,1,1,1,1
FoodTruck37678,1,1,0,1,1,1,0,1,1,1
FoodTruck37679,1,1,0,0,1,1,1,1,1,1
FoodTruck37680,0,1,1,1,1,1,0,1,1,1
FoodTruck37681,1,1,1,1,1,1,0,1,0,1
FoodTruck37682,1,1,0,1,1,1,1,1,0,1
FoodTruck37683,1,1,1,1,0,1,1,1,0,1
FoodTruck37684,0,0,1,1,1,1,1,1,1,1
FoodTruck37685,1,1,0,1,0,1,1,1,1,1
FoodTruck37686,1,0,0,1,1,1,1,1,1,1
FoodTruck37687,1,1,1,0,1,1,1,0,1,1
FoodTruck37688,1,1,1,1,1,1,1,1,1,1
FoodTruck37689,0,1,1,1,1,1,1,1,1,1
FoodTruck37690,1,0,1,1,1,1,1,1,0,1
FoodTruck37691,1,1,1,1,1,0,1,1,0,1
FoodTruck37692,1,1,0,1,0,1,1,1,1,1
FoodTruck37693,1,1,1,1,0,1,1,1,1,1
FoodTruck37694,0,1,1,1,1,0,1,1,1,1
FoodTruck37695,1,0,1,1,1,1,1,1,0,1
FoodTruck37696,1,0,1,1,1,1,1,1,1,1
FoodTruck37697,1,1,1,1,1,1,0,1,0,1
FoodTruck37698,1,0,1,1,0,1,1,1,1,1
FoodTruck37699,1,1,1,1,1,1,1,0,0,1
FoodTruck37700,1,1,1,0,1,1,1,1,1,1
FoodTruck37701,0,1,1,1,1,1,0,1,1,1
FoodTruck37702,0,1,1,1,1,0,1,1,1,1
FoodTruck37703,1,0,1,1,1,1,1,1,1,1
FoodTruck37704,1,1,1,1,1,1,1,0,0,1
FoodTruck37705,1,1,0,1,1,1,1,0,1,1
FoodTruck37706,0,1,1,1,1,1,1,0,1,1
FoodTruck37707,1,1,1,1,1,0,1,0,1,1
FoodTruck37708,1,1,1,1,0,1,1,0,1,1
FoodTruck37709,1,1,1,1,0,1,1,1,0,1
FoodTruck37710,1,1,1,1,1,1,0,1,0,1
FoodTruck37711,0,1,1,1,1,0,1,1,1,1
FoodTruck37712,1,0,0,1,1,1,1,1,1,1
FoodTruck37713,0,1,1,1,1,1,1,1,1,1
FoodTruck37714,1,1,1,1,1,0,1,1,0,1
FoodTruck37715,1,1,1,0,1,1,1,1,1,1
FoodTruck37716,1,1,1,1,1,0,0,1,1,1
FoodTruck37717,1,1,1,1,1,1,0,0,1,1
FoodTruck37718,1,0,1,1,1,0,1,1,1,1
FoodTruck37719,1,1,1,1,1,1,0,0,1,1
FoodTruck37720,1,1,0,1,1,0,1,1,1,1
FoodTruck37721,1,0,1,0,1,1,1,1,1,1
FoodTruck37722,1,1,1,0,1,1,0,1,1,1
FoodTruck37723,1,0,0,1,1,1,1,1,1,1
FoodTruck37724,1,1,0,1,1,1,0,1,1,1
FoodTruck37725,1,1,1,1,0,1,1,0,1,1
FoodTruck37726,0,1,1,1,1,1,1,1,0,1
FoodTruck37727,0,1,0,1,1,1,1,1,1,1
FoodTruck37728,1,1,1,0,1,1,1,0,1,1
FoodTruck37729,1,1,1,1,1,1,0,0,1,1
FoodTruck37730,1,0,1,1,1,1,1,0,1,1
FoodTruck37731,1,1,1,1,1,0,0,1,1,1
FoodTruck37732,1,1,1,0,1,0,1,1,1,1
FoodTruck37733,1,1,1,1,1,0,0,1,1,1
FoodTruck37734,1,1,1,1,1,0,0,1,1,1
FoodTruck37735,1,1,1,1,1,1,0,1,1,1
FoodTruck37736,1,0,1,1,1,1,1,1,1,1
FoodTruck37737,1,1,1,1,0,1,1,1,0,1
FoodTruck37738,1,1,1,1,1,1,0,0,1,1
FoodTruck37739,1,1,1,1,0,1,1,0,1,1
FoodTruck37740,1,1,1,1,1,1,0,1,0,1
FoodTruck37741,1,1,1,0,1,1,1,0,1,1
FoodTruck37742,1,0,1,1,1,1,0,1,1,1
FoodTruck37743,1,1,0,1,1,1,1,0,1,1
FoodTruck37744,1,1,1,1,1,1,0,1,1,1
FoodTruck37745,1,1,1,0,1,1,1,0,1,1
FoodTruck37746,1,1,1,0,1,1,1,1,1,1
FoodTruck37747,1,1,1,0,1,1,0,1,1,1
FoodTruck37748,1,1,0,0,1,1,1,1,1,1
FoodTruck37749,0,1,1,0,1,1,1,1,1,1
FoodTruck37750,1,1,1,1,1,1,1,1,0,1
FoodTruck37751,1,0,1,1,1,1,1,0,1,1
FoodTruck37752,1,1,1,0,1,1,1,1,1,1
FoodTruck37753,1,1,1,1,1,0,1,1,0,1
FoodTruck37754,1,1,1,1,1,1,1,1,1,1
FoodTruck37755,0,1,1,1,1,1,1,0,1,1
FoodTruck37756,1,1,1,1,0,1,0,1,1,1
FoodTruck37757,1,1,1,1,0,0,1,1,1,1
FoodTruck37758,0,1,1,1,1,0,1,1,1,1
FoodTruck37759,1,1,1,1,1,0,1,1,1,1
FoodTruck37760,1,1,1,1,1,1,0,1,0,1
FoodTruck37761,0,1,1,0,1,1,1,1,1,1
FoodTruck37762,1,1,0,1,1,1,0,1,1,1
FoodTruck37763,1,0,1,1,1,1,1,0,1,1
FoodTruck37764,1,1,1,0,1,0,1,1,1,1
FoodTruck37765,1,1,1,1,1,0,1,1,0,1
FoodTruck37766,1,0,1,1,1,1,1,1,1,1
FoodTruck37767,1,1,1,1,1,0,1,0,1,1
FoodTruck37768,1,0,1,1,1,0,1,1,1,1
FoodTruck37769,1,1,1,1,1,1,0,1,1,1
FoodTruck37770,0,1,0,1,1,1,1,1,1,1
FoodTruck37771,1,1,0,1,1,1,0,1,1,1
FoodTruck37772,1,0,1,1,1,1,1,1,0,1
FoodTruck37773,0,1,1,1,1,1,1,1,1,1
FoodTruck37774,1,1,1,1,1,0,1,1,0,1
FoodTruck37775,1,1,1,1,1,1,0,1,0,1
FoodTruck37776,0,0,1,1,1,1,1,1,1,1
FoodTruck37777,1,1,1,1,1,1,0,1,0,1
FoodTruck37778,1,1,1,0,1,1,1,0,1,1
FoodTruck37779,1,1,1,1,1,0,1,1,0,1
FoodTruck37780,1,1,1,1,0,1,1,0,1,1
FoodTruck37781,1,0,1,1,1,1,1,1,0,1
FoodTruck37782,0,1,0,1,1,1,1,1,1,1
FoodTruck37783,0,1,1,1,0,1,1,1,1,1
FoodTruck37784,1,1,1,0,1,1,1,1,1,1
FoodTruck37785,1,1,1,1,0,1,1,0,1,1
FoodTruck37786,1,1,0,0,1,1,1,1,1,1
FoodTruck37787,1,1,0,1,1,1,1,1,1,1
FoodTruck37788,1,1,1,1,1,1,1,0,1,1
FoodTruck37789,1,1,1,1,1,1,1,0,0,1
FoodTruck37790,1,0,1,1,0,1,1,1,1,1
FoodTruck37791,1,0,1,1,1,1,1,1,0,1
FoodTruck37792,0,0,1,1,1,1,1,1,1,1
FoodTruck37793,1,1,0,1,1,1,1,0,1,1
FoodTruck37794,0,1,1,1,1,1,0,1,1,1
FoodTruck37795,1,1,1,0,0,1,1,1,1,1
FoodTruck37796,1,1,1,1,0,1,1,1,0,1
FoodTruck37797,1,1,1,1,0,1,0,1,1,1
FoodTruck37798,0,1,1,1,1,1,0,1,1,1
FoodTruck37799,1,0,1,1,1,1,0,1,1,1
FoodTruck37800,0,1,1,1,1,0,1,1,1,1
FoodTruck37801,0,1,1,0,1,1,1,1,1,1
FoodTruck37802,1,1,1,1,1,1,0,1,0,1
FoodTruck37803,1,1,0,1,1,1,1,1,1,1
FoodTruck37804,1,1,1,0,1,1,1,0,1,1
FoodTruck37805,1,1,1,1,1,0,1,1,1,1
FoodTruck37806,1,1,1,1,1,1,0,0,1,1
FoodTruck37807,1,0,0,1,1,1,1,1,1,1
FoodTruck37808,1,0,1,1,1,1,0,1,1,1
FoodTruck37809,1,1,1,0,1,1,1,1,0,1
FoodTruck37810,0,1,1,0,1,1,1,1,1,1
FoodTruck37811,1,1,1,1,1,1,1,1,0,1
FoodTruck37812,0,1,1,1,1,0,1,1,1,1
FoodTruck37813,1,0,1,1,1,1,1,0,1,1
FoodTruck37814,1,1,0,1,1,1,1,1,1,1
FoodTruck37815,1,0,1,1,1,0,1,1,1,1
FoodTruck37816,1,1,1,1,1,0,1,1,1,1
FoodTruck37817,1,1,1,1,1,1,0,1,0,1
FoodTruck37818,1,1,1,0,1,0,1,1,1,1
FoodTruck37819,0,1,0,1,1,1,1,1,1,1
FoodTruck37820,1,0,1,1,1,1,1,1,1,1
FoodTruck37821,1,0,1,1,1,1,1,1,0,1
FoodTruck37822,0,1,1,1,1,1,1,1,1,1
FoodTruck37823,0,0,1,1,1,1,1,1,1,1
FoodTruck37824,1,1,0,1,1,1,1,0,1,1
FoodTruck37825,1,1,0,1,1,1,1,0,1,1
FoodTruck37826,1,1,1,1,1,0,1,1,0,1
FoodTruck37827,1,0,1,0,1,1,1,1,1,1
FoodTruck37828,1,1,0,1,1,1,1,1,0,1
FoodTruck37829,1,1,1,0,1,1,0,1,1,1
FoodTruck37830,1,1,1,1,0,1,1,1,1,1
FoodTruck37831,1,1,1,1,1,1,0,1,1,1
FoodTruck37832,1,0,1,1,1,1,1,1,0,1
FoodTruck37833,1,1,0,1,1,1,1,0,1,1
FoodTruck37834,1,1,1,1,0,1,1,0,1,1
FoodTruck37835,1,1,0,1,1,0,1,1,1,1
FoodTruck37836,0,1,1,1,1,1,1,1,1,1
FoodTruck37837,0,1,1,1,1,1,0,1,1,1
FoodTruck37838,1,1,0,1,1,1,1,0,1,1
FoodTruck37839,1,1,1,0,0,1,1,1,1,1
FoodTruck37840,1,0,1,1,1,1,1,1,1,1
FoodTruck37841,1,0,1,0,1,1,1,1,1,1
FoodTruck37842,0,1,1,1,1,1,1,0,1,1
FoodTruck37843,0,1,1,1,1,1,0,1,1,1
FoodTruck37844,1,1,0,1,0,1,1,1,1,1
FoodTruck37845,1,1,1,1,1,0,1,1,1,1
FoodTruck37846,1,0,1,0,1,1,1,1,1,1
FoodTruck37847,1,1,1,0,1,0,1,1,1,1
FoodTruck37848,1,1,1,1,0,1,1,1,0,1
FoodTruck37849,1,1,1,1,0,0,1,1,1,1
FoodTruck37850,0,1,1,1,1,0,1,1,1,1
FoodTruck37851,0,1,0,1,1,1,1,1,1,1
FoodTruck37852,1,1,1,1,0,0,1,1,1,1
FoodTruck37853,1,1,1,0,0,1,1,1,1,1
FoodTruck37854,1,1,1,1,0,1,1,1,0,1
FoodTruck37855,1,1,1,1,1,0,0,1,1,1
FoodTruck37856,1,1,1,1,1,0,1,1,1,1
FoodTruck37857,1,0,1,1,1,1,1,1,0,1
FoodTruck37858,1,1,1,1,1,1,1,0,1,1
FoodTruck37859,1,1,1,0,0,1,1,1,1,1
FoodTruck37860,1,1,1,1,1,1,1,0,1,1
FoodTruck37861,1,0,1,1,1,0,1,1,1,1
FoodTruck37862,0,1,0,1,1,1,1,1,1,1
FoodTruck37863,1,1,1,1,1,0,1,1,1,1
FoodTruck37864,0,1,0,1,1,1,1,1,1,1
FoodTruck37865,1,1,1,1,1,1,1,0,1,1
FoodTruck37866,0,1,1,1,1,1,1,1,0,1
FoodTruck37867,1,0,0,1,1,1,1,1,1,1
FoodTruck37868,1,1,1,1,0,1,1,1,1,1
FoodTruck37869,1,1,1,1,1,0,1,0,1,1
FoodTruck37870,1,0,0,1,1,1,1,1,1,1
FoodTruck37871,0,1,1,1,1,1,1,1,0,1
FoodTruck37872,1,1,1,0,0,1,1,1,1,1
FoodTruck37873,1,1,1,1,1,0,1,0,1,1
FoodTruck37874,1,1,1,1,1,0,1,0,1,1
FoodTruck37875,1,1,1,1,1,1,1,1,0,1
FoodTruck37876,0,1,0,1,1,1,1,1,1,1
FoodTruck37877,1,1,1,0,1,1,0,1,1,1
FoodTruck37878,1,1,1,1,1,1,1,0,0,1
FoodTruck37879,1,1,1,1,1,1,1,1,1,1
FoodTruck37880,1,1,1,1,0,1,1,1,0,1
FoodTruck37881,1,1,0,1,1,1,1,1,1,1
FoodTruck37882,1,1,1,0,1,1,1,0,1,1
FoodTruck37883,0,1,0,1,1,1,1,1,1,1
FoodTruck37884,1,0,1,1,0,1,1,1,1,1
FoodTruck37885,1,1,1,1,1,1,1,1,0,1
FoodTruck37886,1,1,0,1,1,1,1,0,1,1
FoodTruck37887,1,1,1,0,1,0,1,1,1,1
FoodTruck37888,0,1,1,1,1,1,1,0,1,1
FoodTruck37889,1,1,0,1,1,0,1,1,1,1
FoodTruck37890,1,1,1,1,1,1,1,0,0,1
FoodTruck37891,1,1,1,1,1,1,1,1,0,1
FoodTruck37892,1,1,1,1,1,0,1,0,1,1
FoodTruck37893,0,1,0,1,1,1,1,1,1,1
FoodTruck37894,1,1,1,1,1,1,0,0,1,1
FoodTruck37895,1,1,0,1,1,1,1,1,1,1
FoodTruck37896,1,1,1,1,0,1,1,1,1,1
FoodTruck37897,1,1,1,0,1,1,1,0,1,1
FoodTruck37898,1,1,1,1,0,1,1,0,1,1
FoodTruck37899,0,0,1,1,1,1,1,1,1,1
FoodTruck37900,1,1,1,1,0,1,0,1,1,1
FoodTruck37901,1,1,1,1,1,0,0,1,1,1
FoodTruck37902,1,1,1,1,1,1,1,1,0,1
FoodTruck37903,1,1,1,1,1,0,1,1,0,1
FoodTruck37904,1,1,1,0,1,0,1,1,1,1
FoodTruck37905,1,1,1,1,1,1,1,1,1,1
FoodTruck37906,1,1,1,1,1,1,1,1,1,1
FoodTruck37907,1,1,0,1,1,0,1,1,1,1
FoodTruck37908,1,1,1,1,0,1,1,1,1,1
FoodTruck37909,0,1,1,0,1,1,1,1,1,1
FoodTruck37910,1,1,1,1,0,1,1,1,1,1
FoodTruck37911,1,1,1,0,1,1,1,0,1,1
FoodTruck37912,0,1,1,1,1,1,0,1,1,1
FoodTruck37913,1,0,0,1,1,1,1,1,1,1
FoodTruck37914,1,1,1,1,0,1,0,1,1,1
FoodTruck37915,0,1,0,1,1,1,1,1,1,1
FoodTruck37916,1,1,1,1,1,0,1,1,0,1
FoodTruck37917,1,1,0,1,1,1,1,1,1,1
FoodTruck37918,1,1,0,1,1,1,1,0,1,1
FoodTruck37919,1,1,1,1,1,1,1,0,1,1
FoodTruck37920,1,1,1,0,1,0,1,1,1,1
FoodTruck37921,0,1,1,1,1,1,0,1,1,1
FoodTruck37922,0,0,1,1,1,1,1,1,1,1
FoodTruck37923,1,1,1,1,0,1,0,1,1,1
FoodTruck37924,0,1,1,0,1,1,1,1,1,1
FoodTruck37925,1,0,1,1,1,1,1,1,1,1
FoodTruck37926,1,1,1,1,1,1,1,0,0,1
FoodTruck37927,0,1,0,1,1,1,1,1,1,1
FoodTruck37928,1,0,1,1,0,1,1,1,1,1
FoodTruck37929,1,1,1,1,0,1,1,0,1,1
FoodTruck37930,0,1,1,0,1,1,1,1,1,1
FoodTruck37931,0,1,1,1,1,1,1,0,1,1
FoodTruck37932,1,1,1,1,1,1,0,0,1,1
FoodTruck37933,1,1,1,1,0,0,1,1,1,1
FoodTruck37934,1,0,1,1,0,1,1,1,1,1
FoodTruck37935,1,1,1,1,1,0,1,0,1,1
FoodTruck37936,1,1,0,0,1,1,1,1,1,1
FoodTruck37937,1,1,1,1,1,1,1,0,1,1
FoodTruck37938,1,1,1,1,1,0,1,1,0,1
FoodTruck37939,1,1,0,1,0,1,1,1,1,1
FoodTruck37940,1,1,1,0,1,1,1,1,1,1
FoodTruck37941,1,1,1,0,1,0,1,1,1,1
FoodTruck37942,1,1,1,1,0,1,1,1,0,1
FoodTruck37943,1,1,1,1,1,1,0,0,1,1
FoodTruck37944,1,1,0,1,1,1,1,1,0,1
FoodTruck37945,1,1,1,0,1,1,0,1,1,1
FoodTruck37946,1,0,1,1,1,1,1,1,1,1
FoodTruck37947,1,1,1,0,1,1,1,1,1,1
FoodTruck37948,1,1,0,1,1,1,0,1,1,1
FoodTruck37949,1,1,0,1,1,1,1,0,1,1
FoodTruck37950,1,0,1,1,1,1,0,1,1,1
FoodTruck37951,1,1,1,0,1,1,1,0,1,1
FoodTruck37952,1,1,1,1,1,1,0,1,1,1
FoodTruck37953,1,0,1,1,1,0,1,1,1,1
FoodTruck37954,0,1,1,1,0,1,1,1,1,1
FoodTruck37955,1,1,1,0,0,1,1,1,1,1
FoodTruck37956,1,1,0,1,0,1,1,1,1,1
FoodTruck37957,1,1,1,1,1,1,1,1,0,1
FoodTruck37958,1,1,1,0,1,1,0,1,1,1
FoodTruck37959,0,1,1,1,1,1,1,1,1,1
FoodTruck37960,1,1,0,1,1,1,0,1,1,1
FoodTruck37961,1,1,1,0,1,1,1,1,1,1
FoodTruck37962,1,1,1,1,1,1,1,0,0,1
FoodTruck37963,1,0,1,0,1,1,1,1,1,1
FoodTruck37964,1,0,1,0,1,1,1,1,1,1
FoodTruck37965,1,1,1,1,1,1,0,0,1,1
FoodTruck37966,1,1,1,1,1,1,0,1,1,1
FoodTruck37967,0,1,1,1,1,1,0,1,1,1
FoodTruck37968,0,1,1,1,1,1,1,0,1,1
FoodTruck37969,1,0,1,0,1,1,1,1,1,1
FoodTruck37970,1,1,1,0,0,1,1,1,1,1
FoodTruck37971,0,1,1,1,1,1,1,1,0,1
FoodTruck37972,1,1,1,1,0,1,1,1,0,1
FoodTruck37973,1,0,1,1,1,1,1,1,1,1
FoodTruck37974,1,1,0,1,0,1,1,1,1,1
FoodTruck37975,0,1,1,1,1,0,1,1,1,1
FoodTruck37976,1,1,1,1,1,0,1,0,1,1
FoodTruck37977,1,1,1,1,1,0,1,1,1,1
FoodTruck37978,1,0,1,1,1,1,0,1,1,1
FoodTruck37979,1,1,1,0,1,0,1,1,1,1
FoodTruck37980,1,1,1,0,1,0,1,1,1,1
FoodTruck37981,0,1,1,1,1,1,0,1,1,1
FoodTruck37982,0,1,1,1,1,1,1,0,1,1
FoodTruck37983,1,1,1,1,1,0,1,0,1,1
FoodTruck37984,1,0,1,1,1,0,1,1,1,1
FoodTruck37985,1,0,1,1,1,1,1,0,1,1
FoodTruck37986,0,1,1,1,0,1,1,1,1,1
FoodTruck37987,1,1,1,1,0,1,0,1,1,1
FoodTruck37988,0,1,1,0,1,1,1,1,1,1
FoodTruck37989,1,1,1,1,0,1,1,1,1,1
FoodTruck37990,0,1,1,0,1,1,1,1,1,1
FoodTruck37991,1,0,1,1,1,1,0,1,1,1
FoodTruck37992,1,1,1,1,0,1,1,0,1,1
FoodTruck37993,1,1,0,1,1,1,1,0,1,1
FoodTruck37994,1,1,1,1,1,0,0,1,1,1
FoodTruck37995,1,1,1,0,1,1,1,1,1,1
FoodTruck37996,1,0,0,1,1,1,1,1,1,1
FoodTruck37997,1,1,1,0,1,0,1,1,1,1
FoodTruck37998,1,1,1,1,1,1,0,0,1,1
FoodTruck37999,0,0,1,1,1,1,1,1,1,1
FoodTruck38000,1,1,1,1,1,1,0,0,1,1
FoodTruck38001,1,1,1,1,1,1,0,1,1,1
FoodTruck38002,0,1,1,1,1,1,1,1,0,1
FoodTruck38003,1,1,0,1,1,0,1,1,1,1
FoodTruck38004,1,1,1,1,0,0,1,1,1,1
FoodTruck38005,1,1,1,0,1,1,0,1,1,1
FoodTruck38006,0,1,1,1,1,1,1,1,1,1
FoodTruck38007,1,0,1,1,1,1,1,1,0,1
FoodTruck38008,1,1,1,1,1,1,1,1,0,1
FoodTruck38009,1,1,1,0,1,1,1,1,0,1
FoodTruck38010,1,1,1,1,1,1,0,1,0,1
FoodTruck38011,1,1,1,1,0,1,1,1,1,1
FoodTruck38012,1,0,1,1,1,0,1,1,1,1
FoodTruck38013,1,1,0,1,1,0,1,1,1,1
FoodTruck38014,1,1,1,1,1,1,1,0,0,1
FoodTruck38015,0,1,0,1,1,1,1,1,1,1
FoodTruck38016,1,1,1,1,0,0,1,1,1,1
FoodTruck38017,1,1,1,1,1,1,0,1,0,1
FoodTruck38018,1,1,0,0,1,1,1,1,1,1
FoodTruck38019,1,1,0,1,1,1,0,1,1,1
FoodTruck38020,1,1,1,0,1,1,0,1,1,1
FoodTruck38021,1,0,1,1,1,1,0,1,1,1
FoodTruck38022,1,1,0,0,1,1,1,1,1,1
FoodTruck38023,1,1,0,1,0,1,1,1,1,1
FoodTruck38024,1,1,1,0,0,1,1,1,1,1
FoodTruck38025,1,0,1,1,1,1,1,1,0,1
FoodTruck38026,0,1,1,1,1,1,1,1,0,1
FoodTruck38027,1,1,1,1,1,1,0,1,1,1
FoodTruck38028,1,1,1,1,1,1,1,0,0,1
FoodTruck38029,0,1,1,0,1,1,1,1,1,1
FoodTruck38030,1,1,1,1,1,1,1,0,0,1
FoodTruck38031,1,1,1,1,0,1,1,1,0,1
FoodTruck38032,1,0,1,0,1,1,1,1,1,1
FoodTruck38033,1,1,1,1,1,1,1,1,1,1
FoodTruck38034,0,1,1,1,1,1,1,1,1,1
FoodTruck38035,1,1,1,1,1,0,1,0,1,1
FoodTruck38036,1,1,1,1,1,1,1,0,0,1
FoodTruck38037,0,1,1,1,1,1,0,1,1,1
FoodTruck38038,1,1,0,1,1,1,1,1,1,1
FoodTruck38039,1,0,1,1,1,1,1,1,1,1
FoodTruck38040,1,1,1,1,1,1,1,0,0,1
FoodTruck38041,1,1,1,0,0,1,1,1,1,1
FoodTruck38042,1,1,0,1,0,1,1,1,1,1
FoodTruck38043,0,1,0,1,1,1,1,1,1,1
FoodTruck38044,1,0,0,1,1,1,1,1,1,1
FoodTruck38045,1,1,1,1,1,1,0,1,0,1
FoodTruck38046,1,1,1,0,1,1,1,1,1,1
FoodTruck38047,1,0,1,1,1,1,1,1,1,1
FoodTruck38048,0,1,1,0,1,1,1,1,1,1
FoodTruck38049,1,0,1,1,0,1,1,1,1,1
FoodTruck38050,0,1,1,1,1,1,1,0,1,1
FoodTruck38051,0,1,1,1,1,0,1,1,1,1
FoodTruck38052,0,0,1,1,1,1,1,1,1,1
FoodTruck38053,1,1,1,1,1,1,1,1,1,1
FoodTruck38054,1,1,0,1,1,1,1,0,1,1
FoodTruck38055,1,1,1,1,1,0,1,1,0,1
FoodTruck38056,1,1,1,1,0,1,1,1,1,1
FoodTruck38057,1,1,1,1,1,0,1,1,0,1
FoodTruck38058,0,1,1,1,1,1,1,0,1,1
FoodTruck38059,1,1,1,0,1,1,1,0,1,1
FoodTruck38060,0,1,1,0,1,1,1,1,1,1
FoodTruck38061,0,1,1,1,1,1,1,1,0,1
FoodTruck38062,1,0,1,1,1,1,1,0,1,1
FoodTruck38063,1,1,1,0,0,1,1,1,1,1
FoodTruck38064,1,1,1,0,1,1,1,1,0,1
FoodTruck38065,1,1,0,0,1,1,1,1,1,1
FoodTruck38066,1,1,0,1,1,1,1,0,1,1
FoodTruck38067,0,1,1,1,1,1,1,1,0,1
FoodTruck38068,0,1,1,0,1,1,1,1,1,1
FoodTruck38069,1,1,1,1,0,1,1,1,1,1
FoodTruck38070,1,0,0,1,1,1,1,1,1,1
FoodTruck38071,1,1,0,1,1,1,0,1,1,1
FoodTruck38072,1,0,1,1,1,1,1,1,1,1
FoodTruck38073,0,1,1,1,1,1,1,1,0,1
FoodTruck38074,1,0,1,1,0,1,1,1,1,1
FoodTruck38075,1,1,1,1,1,1,1,1,0,1
FoodTruck38076,1,0,1,1,1,1,1,1,1,1
FoodTruck38077,1,0,1,1,1,1,1,1,0,1
FoodTruck38078,1,1,1,0,1,1,0,1,1,1
FoodTruck38079,1,0,1,1,1,0,1,1,1,1
FoodTruck38080,0,1,1,1,1,0,1,1,1,1
FoodTruck38081,0,1,1,1,1,1,1,0,1,1
FoodTruck38082,0,1,0,1,1,1,1,1,1,1
FoodTruck38083,0,1,1,1,1,1,1,1,1,1
FoodTruck38084,0,1,1,1,0,1,1,1,1,1
FoodTruck38085,1,1,1,1,0,1,0,1,1,1
FoodTruck38086,1,0,1,0,1,1,1,1,1,1
FoodTruck38087,0,1,1,1,1,1,1,0,1,1
FoodTruck38088,1,1,0,1,1,1,1,0,1,1
FoodTruck38089,1,1,1,1,1,1,1,0,0,1
FoodTruck38090,0,1,1,1,1,1,1,1,0,1
FoodTruck38091,1,0,1,1,1,1,0,1,1,1
FoodTruck38092,0,1,1,1,0,1,1,1,1,1
FoodTruck38093,1,0,1,1,1,1,1,0,1,1
FoodTruck38094,1,1,1,1,1,0,1,1,1,1
FoodTruck38095,1,1,1,1,1,0,1,0,1,1
FoodTruck38096,1,0,1,1,1,1,1,1,1,1
FoodTruck38097,1,0,1,1,1,1,1,1,0,1
FoodTruck38098,1,0,1,0,1,1,1,1,1,1
FoodTruck38099,1,1,1,1,1,1,1,0,1,1
FoodTruck38100,1,1,0,1,1,1,0,1,1,1
FoodTruck38101,1,1,1,1,1,1,0,1,1,1
FoodTruck38102,1,1,1,0,0,1,1,1,1,1
FoodTruck38103,1,1,1,1,1,0,1,0,1,1
FoodTruck38104,1,1,1,1,0,1,1,1,0,1
FoodTruck38105,0,0,1,1,1,1,1,1,1,1
FoodTruck38106,1,1,1,1,1,1,0,1,0,1
FoodTruck38107,1,1,0,1,0,1,1,1,1,1
FoodTruck38108,1,1,1,1,0,1,1,0,1,1
FoodTruck38109,1,1,0,1,1,1,1,1,0,1
FoodTruck38110,0,1,1,1,0,1,1,1,1,1
FoodTruck38111,1,1,0,0,1,1,1,1,1,1
FoodTruck38112,1,1,0,1,1,1,1,0,1,1
FoodTruck38113,0,1,1,1,1,1,1,0,1,1
